date,city_id,city_name,score,wins,losses,playoff_wins,playoff_losses
2023-07-15,cleveland-oh,Cleveland,-1,0,1,0,0
2023-07-15,denver-co,Denver,-1,0,1,0,0
2023-07-15,houston-tx,Houston,-1,0,1,0,0
2023-07-15,kansas-city-mo,Kansas City,-1,0,1,0,0
2023-07-15,miami-fl,Miami,-1,0,1,0,0
2023-07-15,oakland-ca,Oakland,-1,0,1,0,0
2023-07-15,phoenix-az,Phoenix,-1,0,1,0,0
2023-07-15,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2023-07-15,san-diego-ca,San Diego,-1,0,1,0,0
2023-07-15,seattle-wa,Seattle,-1,0,1,0,0
2023-07-15,washington-dc,Washington,-1,0,1,0,0
2023-07-16,arlington-tx,Arlington,1,1,0,0,0
2023-07-16,baltimore-md,Baltimore,1,1,0,0,0
2023-07-16,boston-ma,Boston,1,1,0,0,0
2023-07-16,denver-co,Denver,1,1,0,0,0
2023-07-16,houston-tx,Houston,1,1,0,0,0
2023-07-16,kansas-city-mo,Kansas City,1,1,0,0,0
2023-07-16,milwaukee-wi,Milwaukee,1,1,0,0,0
2023-07-16,minneapolis-mn,Minneapolis,1,1,0,0,0
2023-07-16,philadelphia-pa,Philadelphia,1,1,0,0,0
2023-07-16,san-francisco-ca,San Francisco,1,1,0,0,0
2023-07-16,seattle-wa,Seattle,1,1,0,0,0
2023-07-16,st.-louis-mo,St. Louis,1,1,0,0,0
2023-07-16,toronto-on,Toronto,1,1,0,0,0
2023-07-16,chicago-il,Chicago,0,1,1,0,0
2023-07-16,new-york-ny,New York,0,1,1,0,0
2023-07-16,anaheim-ca,Anaheim,-1,0,1,0,0
2023-07-16,atlanta-ga,Atlanta,-1,0,1,0,0
2023-07-16,cincinnati-oh,Cincinnati,-1,0,1,0,0
2023-07-16,cleveland-oh,Cleveland,-1,0,1,0,0
2023-07-16,detroit-mi,Detroit,-1,0,1,0,0
2023-07-16,los-angeles-ca,Los Angeles,-1,0,1,0,0
2023-07-16,miami-fl,Miami,-1,0,1,0,0
2023-07-16,oakland-ca,Oakland,-1,0,1,0,0
2023-07-16,phoenix-az,Phoenix,-1,0,1,0,0
2023-07-16,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2023-07-16,san-diego-ca,San Diego,-1,0,1,0,0
2023-07-16,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2023-07-16,washington-dc,Washington,-1,0,1,0,0
2023-07-17,anaheim-ca,Anaheim,1,1,0,0,0
2023-07-17,arlington-tx,Arlington,1,1,0,0,0
2023-07-17,boston-ma,Boston,1,1,0,0,0
2023-07-17,cleveland-oh,Cleveland,1,1,0,0,0
2023-07-17,detroit-mi,Detroit,1,1,0,0,0
2023-07-17,los-angeles-ca,Los Angeles,1,1,0,0,0
2023-07-17,san-francisco-ca,San Francisco,1,1,0,0,0
2023-07-17,seattle-wa,Seattle,1,1,0,0,0
2023-07-17,st.-louis-mo,St. Louis,1,1,0,0,0
2023-07-17,washington-dc,Washington,1,1,0,0,0
2023-07-17,baltimore-md,Baltimore,-1,0,1,0,0
2023-07-17,chicago-il,Chicago,-1,0,1,0,0
2023-07-17,cincinnati-oh,Cincinnati,-1,0,1,0,0
2023-07-17,kansas-city-mo,Kansas City,-1,0,1,0,0
2023-07-17,miami-fl,Miami,-1,0,1,0,0
2023-07-17,minneapolis-mn,Minneapolis,-1,0,1,0,0
2023-07-17,new-york-ny,New York,-1,0,1,0,0
2023-07-17,oakland-ca,Oakland,-1,0,1,0,0
2023-07-17,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2023-07-17,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2023-07-18,anaheim-ca,Anaheim,1,1,0,0,0
2023-07-18,arlington-tx,Arlington,1,1,0,0,0
2023-07-18,cleveland-oh,Cleveland,1,1,0,0,0
2023-07-18,denver-co,Denver,1,1,0,0,0
2023-07-18,kansas-city-mo,Kansas City,1,1,0,0,0
2023-07-18,los-angeles-ca,Los Angeles,1,1,0,0,0
2023-07-18,minneapolis-mn,Minneapolis,1,1,0,0,0
2023-07-18,oakland-ca,Oakland,1,1,0,0,0
2023-07-18,philadelphia-pa,Philadelphia,1,1,0,0,0
2023-07-18,phoenix-az,Phoenix,1,1,0,0,0
2023-07-18,san-diego-ca,San Diego,1,1,0,0,0
2023-07-18,san-francisco-ca,San Francisco,1,1,0,0,0
2023-07-18,st.-louis-mo,St. Louis,1,1,0,0,0
2023-07-18,chicago-il,Chicago,0,1,1,0,0
2023-07-18,new-york-ny,New York,0,1,1,0,0
2023-07-18,atlanta-ga,Atlanta,-1,0,1,0,0
2023-07-18,baltimore-md,Baltimore,-1,0,1,0,0
2023-07-18,boston-ma,Boston,-1,0,1,0,0
2023-07-18,cincinnati-oh,Cincinnati,-1,0,1,0,0
2023-07-18,detroit-mi,Detroit,-1,0,1,0,0
2023-07-18,houston-tx,Houston,-1,0,1,0,0
2023-07-18,miami-fl,Miami,-1,0,1,0,0
2023-07-18,milwaukee-wi,Milwaukee,-1,0,1,0,0
2023-07-18,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2023-07-18,seattle-wa,Seattle,-1,0,1,0,0
2023-07-18,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2023-07-18,toronto-on,Toronto,-1,0,1,0,0
2023-07-18,washington-dc,Washington,-1,0,1,0,0
2023-07-19,anaheim-ca,Anaheim,1,1,0,0,0
2023-07-19,arlington-tx,Arlington,1,1,0,0,0
2023-07-19,baltimore-md,Baltimore,1,1,0,0,0
2023-07-19,cincinnati-oh,Cincinnati,1,1,0,0,0
2023-07-19,detroit-mi,Detroit,1,1,0,0,0
2023-07-19,houston-tx,Houston,1,1,0,0,0
2023-07-19,milwaukee-wi,Milwaukee,1,1,0,0,0
2023-07-19,minneapolis-mn,Minneapolis,1,1,0,0,0
2023-07-19,oakland-ca,Oakland,1,1,0,0,0
2023-07-19,phoenix-az,Phoenix,1,1,0,0,0
2023-07-19,pittsburgh-pa,Pittsburgh,1,1,0,0,0
2023-07-19,san-diego-ca,San Diego,1,1,0,0,0
2023-07-19,st.-louis-mo,St. Louis,1,1,0,0,0
2023-07-19,chicago-il,Chicago,0,1,1,0,0
2023-07-19,new-york-ny,New York,0,1,1,0,0
2023-07-19,atlanta-ga,Atlanta,-1,0,1,0,0
2023-07-19,boston-ma,Boston,-1,0,1,0,0
2023-07-19,cleveland-oh,Cleveland,-1,0,1,0,0
2023-07-19,denver-co,Denver,-1,0,1,0,0
2023-07-19,kansas-city-mo,Kansas City,-1,0,1,0,0
2023-07-19,los-angeles-ca,Los Angeles,-1,0,1,0,0
2023-07-19,miami-fl,Miami,-1,0,1,0,0
2023-07-19,philadelphia-pa,Philadelphia,-1,0,1,0,0
2023-07-19,san-francisco-ca,San Francisco,-1,0,1,0,0
2023-07-19,seattle-wa,Seattle,-1,0,1,0,0
2023-07-19,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2023-07-19,toronto-on,Toronto,-1,0,1,0,0
2023-07-19,washington-dc,Washington,-1,0,1,0,0
2023-07-20,atlanta-ga,Atlanta,1,1,0,0,0
2023-07-20,baltimore-md,Baltimore,1,1,0,0,0
2023-07-20,cincinnati-oh,Cincinnati,1,1,0,0,0
2023-07-20,detroit-mi,Detroit,1,1,0,0,0
2023-07-20,houston-tx,Houston,1,1,0,0,0
2023-07-20,milwaukee-wi,Milwaukee,1,1,0,0,0
2023-07-20,seattle-wa,Seattle,1,1,0,0,0
2023-07-20,st.-louis-mo,St. Louis,1,1,0,0,0
2023-07-20,toronto-on,Toronto,1,1,0,0,0
2023-07-20,chicago-il,Chicago,0,1,1,0,0
2023-07-20,kansas-city-mo,Kansas City,-1,0,1,0,0
2023-07-20,minneapolis-mn,Minneapolis,-1,0,1,0,0
2023-07-20,new-york-ny,New York,-1,0,1,0,0
2023-07-20,oakland-ca,Oakland,-1,0,1,0,0
2023-07-20,philadelphia-pa,Philadelphia,-1,0,1,0,0
2023-07-20,phoenix-az,Phoenix,-1,0,1,0,0
2023-07-20,san-diego-ca,San Diego,-1,0,1,0,0
2023-07-20,san-francisco-ca,San Francisco,-1,0,1,0,0
2023-07-20,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2023-07-21,new-york-ny,New York,2,2,0,0,0
2023-07-21,anaheim-ca,Anaheim,1,1,0,0,0
2023-07-21,atlanta-ga,Atlanta,1,1,0,0,0
2023-07-21,cincinnati-oh,Cincinnati,1,1,0,0,0
2023-07-21,cleveland-oh,Cleveland,1,1,0,0,0
2023-07-21,denver-co,Denver,1,1,0,0,0
2023-07-21,houston-tx,Houston,1,1,0,0,0
2023-07-21,los-angeles-ca,Los Angeles,1,1,0,0,0
2023-07-21,minneapolis-mn,Minneapolis,1,1,0,0,0
2023-07-21,san-diego-ca,San Diego,1,1,0,0,0
2023-07-21,seattle-wa,Seattle,1,1,0,0,0
2023-07-21,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2023-07-21,washington-dc,Washington,1,1,0,0,0
2023-07-21,chicago-il,Chicago,0,1,1,0,0
2023-07-21,arlington-tx,Arlington,-1,0,1,0,0
2023-07-21,baltimore-md,Baltimore,-1,0,1,0,0
2023-07-21,boston-ma,Boston,-1,0,1,0,0
2023-07-21,detroit-mi,Detroit,-1,0,1,0,0
2023-07-21,kansas-city-mo,Kansas City,-1,0,1,0,0
2023-07-21,miami-fl,Miami,-1,0,1,0,0
2023-07-21,milwaukee-wi,Milwaukee,-1,0,1,0,0
2023-07-21,oakland-ca,Oakland,-1,0,1,0,0
2023-07-21,philadelphia-pa,Philadelphia,-1,0,1,0,0
2023-07-21,phoenix-az,Phoenix,-1,0,1,0,0
2023-07-21,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2023-07-21,san-francisco-ca,San Francisco,-1,0,1,0,0
2023-07-21,st.-louis-mo,St. Louis,-1,0,1,0,0
2023-07-21,toronto-on,Toronto,-1,0,1,0,0
2023-07-22,baltimore-md,Baltimore,1,1,0,0,0
2023-07-22,boston-ma,Boston,1,1,0,0,0
2023-07-22,cincinnati-oh,Cincinnati,1,1,0,0,0
2023-07-22,cleveland-oh,Cleveland,1,1,0,0,0
2023-07-22,denver-co,Denver,1,1,0,0,0
2023-07-22,los-angeles-ca,Los Angeles,1,1,0,0,0
2023-07-22,milwaukee-wi,Milwaukee,1,1,0,0,0
2023-07-22,minneapolis-mn,Minneapolis,1,1,0,0,0
2023-07-22,oakland-ca,Oakland,1,1,0,0,0
2023-07-22,pittsburgh-pa,Pittsburgh,1,1,0,0,0
2023-07-22,san-diego-ca,San Diego,1,1,0,0,0
2023-07-22,seattle-wa,Seattle,1,1,0,0,0
2023-07-22,washington-dc,Washington,1,1,0,0,0
2023-07-22,chicago-il,Chicago,0,1,1,0,0
2023-07-22,new-york-ny,New York,0,1,1,0,0
2023-07-22,anaheim-ca,Anaheim,-1,0,1,0,0
2023-07-22,arlington-tx,Arlington,-1,0,1,0,0
2023-07-22,atlanta-ga,Atlanta,-1,0,1,0,0
2023-07-22,detroit-mi,Detroit,-1,0,1,0,0
2023-07-22,houston-tx,Houston,-1,0,1,0,0
2023-07-22,kansas-city-mo,Kansas City,-1,0,1,0,0
2023-07-22,miami-fl,Miami,-1,0,1,0,0
2023-07-22,philadelphia-pa,Philadelphia,-1,0,1,0,0
2023-07-22,phoenix-az,Phoenix,-1,0,1,0,0
2023-07-22,san-francisco-ca,San Francisco,-1,0,1,0,0
2023-07-22,st.-louis-mo,St. Louis,-1,0,1,0,0
2023-07-22,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2023-07-22,toronto-on,Toronto,-1,0,1,0,0
2023-07-23,anaheim-ca,Anaheim,1,1,0,0,0
2023-07-23,arlington-tx,Arlington,1,1,0,0,0
2023-07-23,atlanta-ga,Atlanta,1,1,0,0,0
2023-07-23,baltimore-md,Baltimore,1,1,0,0,0
2023-07-23,boston-ma,Boston,1,1,0,0,0
2023-07-23,cincinnati-oh,Cincinnati,1,1,0,0,0
2023-07-23,detroit-mi,Detroit,1,1,0,0,0
2023-07-23,houston-tx,Houston,1,1,0,0,0
2023-07-23,miami-fl,Miami,1,1,0,0,0
2023-07-23,minneapolis-mn,Minneapolis,1,1,0,0,0
2023-07-23,philadelphia-pa,Philadelphia,1,1,0,0,0
2023-07-23,toronto-on,Toronto,1,1,0,0,0
2023-07-23,washington-dc,Washington,1,1,0,0,0
2023-07-23,chicago-il,Chicago,0,1,1,0,0
2023-07-23,new-york-ny,New York,0,1,1,0,0
2023-07-23,cleveland-oh,Cleveland,-1,0,1,0,0
2023-07-23,denver-co,Denver,-1,0,1,0,0
2023-07-23,kansas-city-mo,Kansas City,-1,0,1,0,0
2023-07-23,los-angeles-ca,Los Angeles,-1,0,1,0,0
2023-07-23,milwaukee-wi,Milwaukee,-1,0,1,0,0
2023-07-23,oakland-ca,Oakland,-1,0,1,0,0
2023-07-23,phoenix-az,Phoenix,-1,0,1,0,0
2023-07-23,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2023-07-23,san-diego-ca,San Diego,-1,0,1,0,0
2023-07-23,san-francisco-ca,San Francisco,-1,0,1,0,0
2023-07-23,seattle-wa,Seattle,-1,0,1,0,0
2023-07-23,st.-louis-mo,St. Louis,-1,0,1,0,0
2023-07-23,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2023-07-24,baltimore-md,Baltimore,1,1,0,0,0
2023-07-24,denver-co,Denver,1,1,0,0,0
2023-07-24,detroit-mi,Detroit,1,1,0,0,0
2023-07-24,houston-tx,Houston,1,1,0,0,0
2023-07-24,kansas-city-mo,Kansas City,1,1,0,0,0
2023-07-24,milwaukee-wi,Milwaukee,1,1,0,0,0
2023-07-24,minneapolis-mn,Minneapolis,1,1,0,0,0
2023-07-24,pittsburgh-pa,Pittsburgh,1,1,0,0,0
2023-07-24,st.-louis-mo,St. Louis,1,1,0,0,0
2023-07-24,toronto-on,Toronto,1,1,0,0,0
2023-07-24,arlington-tx,Arlington,-1,0,1,0,0
2023-07-24,cincinnati-oh,Cincinnati,-1,0,1,0,0
2023-07-24,cleveland-oh,Cleveland,-1,0,1,0,0
2023-07-24,los-angeles-ca,Los Angeles,-1,0,1,0,0
2023-07-24,philadelphia-pa,Philadelphia,-1,0,1,0,0
2023-07-24,phoenix-az,Phoenix,-1,0,1,0,0
2023-07-24,san-diego-ca,San Diego,-1,0,1,0,0
2023-07-24,san-francisco-ca,San Francisco,-1,0,1,0,0
2023-07-24,seattle-wa,Seattle,-1,0,1,0,0
2023-07-24,washington-dc,Washington,-1,0,1,0,0
2023-07-25,anaheim-ca,Anaheim,1,1,0,0,0
2023-07-25,boston-ma,Boston,1,1,0,0,0
2023-07-25,cincinnati-oh,Cincinnati,1,1,0,0,0
2023-07-25,cleveland-oh,Cleveland,1,1,0,0,0
2023-07-25,houston-tx,Houston,1,1,0,0,0
2023-07-25,los-angeles-ca,Los Angeles,1,1,0,0,0
2023-07-25,philadelphia-pa,Philadelphia,1,1,0,0,0
2023-07-25,phoenix-az,Phoenix,1,1,0,0,0
2023-07-25,san-diego-ca,San Diego,1,1,0,0,0
2023-07-25,san-francisco-ca,San Francisco,1,1,0,0,0
2023-07-25,seattle-wa,Seattle,1,1,0,0,0
2023-07-25,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2023-07-25,washington-dc,Washington,1,1,0,0,0
2023-07-25,chicago-il,Chicago,0,1,1,0,0
2023-07-25,new-york-ny,New York,0,1,1,0,0
2023-07-25,arlington-tx,Arlington,-1,0,1,0,0
2023-07-25,atlanta-ga,Atlanta,-1,0,1,0,0
2023-07-25,baltimore-md,Baltimore,-1,0,1,0,0
2023-07-25,denver-co,Denver,-1,0,1,0,0
2023-07-25,detroit-mi,Detroit,-1,0,1,0,0
2023-07-25,kansas-city-mo,Kansas City,-1,0,1,0,0
2023-07-25,miami-fl,Miami,-1,0,1,0,0
2023-07-25,milwaukee-wi,Milwaukee,-1,0,1,0,0
2023-07-25,minneapolis-mn,Minneapolis,-1,0,1,0,0
2023-07-25,oakland-ca,Oakland,-1,0,1,0,0
2023-07-25,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2023-07-25,st.-louis-mo,St. Louis,-1,0,1,0,0
2023-07-25,toronto-on,Toronto,-1,0,1,0,0
2023-07-26,arlington-tx,Arlington,1,1,0,0,0
2023-07-26,boston-ma,Boston,1,1,0,0,0
2023-07-26,cleveland-oh,Cleveland,1,1,0,0,0
2023-07-26,miami-fl,Miami,1,1,0,0,0
2023-07-26,milwaukee-wi,Milwaukee,1,1,0,0,0
2023-07-26,philadelphia-pa,Philadelphia,1,1,0,0,0
2023-07-26,pittsburgh-pa,Pittsburgh,1,1,0,0,0
2023-07-26,san-francisco-ca,San Francisco,1,1,0,0,0
2023-07-26,seattle-wa,Seattle,1,1,0,0,0
2023-07-26,st.-louis-mo,St. Louis,1,1,0,0,0
2023-07-26,toronto-on,Toronto,1,1,0,0,0
2023-07-26,washington-dc,Washington,1,1,0,0,0
2023-07-26,chicago-il,Chicago,0,1,1,0,0
2023-07-26,new-york-ny,New York,0,1,1,0,0
2023-07-26,atlanta-ga,Atlanta,-1,0,1,0,0
2023-07-26,baltimore-md,Baltimore,-1,0,1,0,0
2023-07-26,cincinnati-oh,Cincinnati,-1,0,1,0,0
2023-07-26,denver-co,Denver,-1,0,1,0,0
2023-07-26,houston-tx,Houston,-1,0,1,0,0
2023-07-26,kansas-city-mo,Kansas City,-1,0,1,0,0
2023-07-26,los-angeles-ca,Los Angeles,-1,0,1,0,0
2023-07-26,minneapolis-mn,Minneapolis,-1,0,1,0,0
2023-07-26,oakland-ca,Oakland,-1,0,1,0,0
2023-07-26,phoenix-az,Phoenix,-1,0,1,0,0
2023-07-26,san-diego-ca,San Diego,-1,0,1,0,0
2023-07-26,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2023-07-27,anaheim-ca,Anaheim,1,1,0,0,0
2023-07-27,cleveland-oh,Cleveland,1,1,0,0,0
2023-07-27,new-york-ny,New York,1,1,0,0,0
2023-07-27,chicago-il,Chicago,0,1,1,0,0
2023-07-27,detroit-mi,Detroit,-1,0,1,0,0
2023-07-27,st.-louis-mo,St. Louis,-1,0,1,0,0
2023-07-27,washington-dc,Washington,-1,0,1,0,0
2023-07-28,chicago-il,Chicago,2,2,0,0,0
2023-07-28,atlanta-ga,Atlanta,1,1,0,0,0
2023-07-28,baltimore-md,Baltimore,1,1,0,0,0
2023-07-28,boston-ma,Boston,1,1,0,0,0
2023-07-28,cincinnati-oh,Cincinnati,1,1,0,0,0
2023-07-28,kansas-city-mo,Kansas City,1,1,0,0,0
2023-07-28,miami-fl,Miami,1,1,0,0,0
2023-07-28,oakland-ca,Oakland,1,1,0,0,0
2023-07-28,philadelphia-pa,Philadelphia,1,1,0,0,0
2023-07-28,san-diego-ca,San Diego,1,1,0,0,0
2023-07-28,seattle-wa,Seattle,1,1,0,0,0
2023-07-28,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2023-07-28,toronto-on,Toronto,1,1,0,0,0
2023-07-28,new-york-ny,New York,0,1,1,0,0
2023-07-28,anaheim-ca,Anaheim,-1,0,1,0,0
2023-07-28,arlington-tx,Arlington,-1,0,1,0,0
2023-07-28,cleveland-oh,Cleveland,-1,0,1,0,0
2023-07-28,denver-co,Denver,-1,0,1,0,0
2023-07-28,detroit-mi,Detroit,-1,0,1,0,0
2023-07-28,houston-tx,Houston,-1,0,1,0,0
2023-07-28,los-angeles-ca,Los Angeles,-1,0,1,0,0
2023-07-28,milwaukee-wi,Milwaukee,-1,0,1,0,0
2023-07-28,minneapolis-mn,Minneapolis,-1,0,1,0,0
2023-07-28,phoenix-az,Phoenix,-1,0,1,0,0
2023-07-28,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2023-07-28,san-francisco-ca,San Francisco,-1,0,1,0,0
2023-07-28,st.-louis-mo,St. Louis,-1,0,1,0,0
2023-07-28,washington-dc,Washington,-1,0,1,0,0
2023-07-29,chicago-il,Chicago,2,2,0,0,0
2023-07-29,atlanta-ga,Atlanta,1,1,0,0,0
2023-07-29,detroit-mi,Detroit,1,1,0,0,0
2023-07-29,houston-tx,Houston,1,1,0,0,0
2023-07-29,kansas-city-mo,Kansas City,1,1,0,0,0
2023-07-29,los-angeles-ca,Los Angeles,1,1,0,0,0
2023-07-29,oakland-ca,Oakland,1,1,0,0,0
2023-07-29,phoenix-az,Phoenix,1,1,0,0,0
2023-07-29,pittsburgh-pa,Pittsburgh,1,1,0,0,0
2023-07-29,san-diego-ca,San Diego,1,1,0,0,0
2023-07-29,san-francisco-ca,San Francisco,1,1,0,0,0
2023-07-29,toronto-on,Toronto,1,1,0,0,0
2023-07-29,washington-dc,Washington,1,1,0,0,0
2023-07-29,new-york-ny,New York,0,1,1,0,0
2023-07-29,anaheim-ca,Anaheim,-1,0,1,0,0
2023-07-29,arlington-tx,Arlington,-1,0,1,0,0
2023-07-29,baltimore-md,Baltimore,-1,0,1,0,0
2023-07-29,boston-ma,Boston,-1,0,1,0,0
2023-07-29,cincinnati-oh,Cincinnati,-1,0,1,0,0
2023-07-29,cleveland-oh,Cleveland,-1,0,1,0,0
2023-07-29,denver-co,Denver,-1,0,1,0,0
2023-07-29,miami-fl,Miami,-1,0,1,0,0
2023-07-29,milwaukee-wi,Milwaukee,-1,0,1,0,0
2023-07-29,minneapolis-mn,Minneapolis,-1,0,1,0,0
2023-07-29,philadelphia-pa,Philadelphia,-1,0,1,0,0
2023-07-29,seattle-wa,Seattle,-1,0,1,0,0
2023-07-29,st.-louis-mo,St. Louis,-1,0,1,0,0
2023-07-29,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2023-07-30,anaheim-ca,Anaheim,1,1,0,0,0
2023-07-30,atlanta-ga,Atlanta,1,1,0,0,0
2023-07-30,baltimore-md,Baltimore,1,1,0,0,0
2023-07-30,cincinnati-oh,Cincinnati,1,1,0,0,0
2023-07-30,cleveland-oh,Cleveland,1,1,0,0,0
2023-07-30,denver-co,Denver,1,1,0,0,0
2023-07-30,kansas-city-mo,Kansas City,1,1,0,0,0
2023-07-30,miami-fl,Miami,1,1,0,0,0
2023-07-30,pittsburgh-pa,Pittsburgh,1,1,0,0,0
2023-07-30,san-diego-ca,San Diego,1,1,0,0,0
2023-07-30,san-francisco-ca,San Francisco,1,1,0,0,0
2023-07-30,seattle-wa,Seattle,1,1,0,0,0
2023-07-30,st.-louis-mo,St. Louis,1,1,0,0,0
2023-07-30,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2023-07-30,new-york-ny,New York,0,1,1,0,0
2023-07-30,arlington-tx,Arlington,-1,0,1,0,0
2023-07-30,boston-ma,Boston,-1,0,1,0,0
2023-07-30,detroit-mi,Detroit,-1,0,1,0,0
2023-07-30,houston-tx,Houston,-1,0,1,0,0
2023-07-30,los-angeles-ca,Los Angeles,-1,0,1,0,0
2023-07-30,milwaukee-wi,Milwaukee,-1,0,1,0,0
2023-07-30,minneapolis-mn,Minneapolis,-1,0,1,0,0
2023-07-30,oakland-ca,Oakland,-1,0,1,0,0
2023-07-30,philadelphia-pa,Philadelphia,-1,0,1,0,0
2023-07-30,phoenix-az,Phoenix,-1,0,1,0,0
2023-07-30,toronto-on,Toronto,-1,0,1,0,0
2023-07-30,washington-dc,Washington,-1,0,1,0,0
2023-07-30,chicago-il,Chicago,-2,0,2,0,0
2023-07-31,anaheim-ca,Anaheim,1,1,0,0,0
2023-07-31,baltimore-md,Baltimore,1,1,0,0,0
2023-07-31,cincinnati-oh,Cincinnati,1,1,0,0,0
2023-07-31,denver-co,Denver,1,1,0,0,0
2023-07-31,houston-tx,Houston,1,1,0,0,0
2023-07-31,philadelphia-pa,Philadelphia,1,1,0,0,0
2023-07-31,phoenix-az,Phoenix,1,1,0,0,0
2023-07-31,seattle-wa,Seattle,1,1,0,0,0
2023-07-31,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2023-07-31,washington-dc,Washington,1,1,0,0,0
2023-07-31,atlanta-ga,Atlanta,-1,0,1,0,0
2023-07-31,boston-ma,Boston,-1,0,1,0,0
2023-07-31,chicago-il,Chicago,-1,0,1,0,0
2023-07-31,cleveland-oh,Cleveland,-1,0,1,0,0
2023-07-31,miami-fl,Miami,-1,0,1,0,0
2023-07-31,milwaukee-wi,Milwaukee,-1,0,1,0,0
2023-07-31,new-york-ny,New York,-1,0,1,0,0
2023-07-31,san-diego-ca,San Diego,-1,0,1,0,0
2023-07-31,san-francisco-ca,San Francisco,-1,0,1,0,0
2023-07-31,toronto-on,Toronto,-1,0,1,0,0
2023-08-01,arlington-tx,Arlington,1,1,0,0,0
2023-08-01,atlanta-ga,Atlanta,1,1,0,0,0
2023-08-01,baltimore-md,Baltimore,1,1,0,0,0
2023-08-01,boston-ma,Boston,1,1,0,0,0
2023-08-01,houston-tx,Houston,1,1,0,0,0
2023-08-01,kansas-city-mo,Kansas City,1,1,0,0,0
2023-08-01,los-angeles-ca,Los Angeles,1,1,0,0,0
2023-08-01,milwaukee-wi,Milwaukee,1,1,0,0,0
2023-08-01,minneapolis-mn,Minneapolis,1,1,0,0,0
2023-08-01,philadelphia-pa,Philadelphia,1,1,0,0,0
2023-08-01,pittsburgh-pa,Pittsburgh,1,1,0,0,0
2023-08-01,san-diego-ca,San Diego,1,1,0,0,0
2023-08-01,san-francisco-ca,San Francisco,1,1,0,0,0
2023-08-01,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2023-08-01,chicago-il,Chicago,0,1,1,0,0
2023-08-01,anaheim-ca,Anaheim,-1,0,1,0,0
2023-08-01,cincinnati-oh,Cincinnati,-1,0,1,0,0
2023-08-01,cleveland-oh,Cleveland,-1,0,1,0,0
2023-08-01,denver-co,Denver,-1,0,1,0,0
2023-08-01,detroit-mi,Detroit,-1,0,1,0,0
2023-08-01,miami-fl,Miami,-1,0,1,0,0
2023-08-01,oakland-ca,Oakland,-1,0,1,0,0
2023-08-01,phoenix-az,Phoenix,-1,0,1,0,0
2023-08-01,seattle-wa,Seattle,-1,0,1,0,0
2023-08-01,st.-louis-mo,St. Louis,-1,0,1,0,0
2023-08-01,toronto-on,Toronto,-1,0,1,0,0
2023-08-01,washington-dc,Washington,-1,0,1,0,0
2023-08-01,new-york-ny,New York,-2,0,2,0,0
2023-08-02,arlington-tx,Arlington,1,1,0,0,0
2023-08-02,atlanta-ga,Atlanta,1,1,0,0,0
2023-08-02,detroit-mi,Detroit,1,1,0,0,0
2023-08-02,houston-tx,Houston,1,1,0,0,0
2023-08-02,kansas-city-mo,Kansas City,1,1,0,0,0
2023-08-02,los-angeles-ca,Los Angeles,1,1,0,0,0
2023-08-02,miami-fl,Miami,1,1,0,0,0
2023-08-02,san-diego-ca,San Diego,1,1,0,0,0
2023-08-02,san-francisco-ca,San Francisco,1,1,0,0,0
2023-08-02,seattle-wa,Seattle,1,1,0,0,0
2023-08-02,st.-louis-mo,St. Louis,1,1,0,0,0
2023-08-02,toronto-on,Toronto,1,1,0,0,0
2023-08-02,washington-dc,Washington,1,1,0,0,0
2023-08-02,chicago-il,Chicago,0,1,1,0,0
2023-08-02,new-york-ny,New York,0,1,1,0,0
2023-08-02,anaheim-ca,Anaheim,-1,0,1,0,0
2023-08-02,baltimore-md,Baltimore,-1,0,1,0,0
2023-08-02,boston-ma,Boston,-1,0,1,0,0
2023-08-02,cincinnati-oh,Cincinnati,-1,0,1,0,0
2023-08-02,cleveland-oh,Cleveland,-1,0,1,0,0
2023-08-02,denver-co,Denver,-1,0,1,0,0
2023-08-02,milwaukee-wi,Milwaukee,-1,0,1,0,0
2023-08-02,minneapolis-mn,Minneapolis,-1,0,1,0,0
